gender,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,sum_click
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.2,0.0136299610572541
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0344270444941585
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0205899411715966
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0264313530532769
0.0,0.5,1.0,0.5,0.0,0.1666666666666666,0.15,0.0412627392493164
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0037699892286022
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0973982931477338
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0064628386776037
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.0308227690778026
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0196370867511807
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0291242025022785
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0525312784820614
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.044991300024857
0.0,0.25,1.0,0.5,0.0,0.0,0.15,0.0092385450327284
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.119355373270362
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.0232827906205982
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0377413207390836
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0217499378573204
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0644212445107299
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0153699560858397
1.0,0.25,1.0,0.5,0.0,0.0,0.15,0.0821940508741403
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0517027094208302
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0401855994697158
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0332670478084348
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.00132571049797
0.0,0.75,0.0,0.0,0.0,0.0,0.15,0.0429198773717789
0.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.15,0.051909851686138
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0028999917143093
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0157428121633938
0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.15,0.0001242853591846
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0103571132653906
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.01723423647361
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0342613306819123
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0313199105145413
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0106885408898831
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0178142348164719
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0175656640981025
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0277984920043085
1.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0214599386858894
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0698069434087331
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0797912005965697
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0256442124451073
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0484712900820283
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0102328279062059
0.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.05,0.0691026597066865
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.036084182616621
0.0,0.25,1.0,0.0,0.0,0.8333333333333334,0.15,0.0001657138122462
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0024857071836937
0.0,0.25,0.0,0.5,1.0,0.0,0.05,0.0235727897920291
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.2117822520507084
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0153285276327781
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.048595575441213
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0064214102245422
0.0,0.25,1.0,0.5,1.0,0.1666666666666666,0.15,0.0058828403347419
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0054685558041262
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0002899991714309
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0439141602452564
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0234485044328444
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0277984920043085
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0163228105062556
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0104813986245753
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0318584804043417
0.0,0.25,0.0,0.5,0.0,0.0,0.15,0.0034799900571712
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.018187090894026
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0492170022371364
0.0,0.5,1.0,0.5,1.0,0.8333333333333334,0.2,0.001698566575524
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0036042754163559
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0164885243185019
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.0239870743226447
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.35,0.0199270859226116
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0471870080371198
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0096528295633441
0.0,0.25,1.0,0.5,1.0,0.0,0.15,0.0165299527715635
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0041842737592178
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0459855828983345
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0278399204573701
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.049631286767752
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0149556715552241
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0257684978042919
0.0,0.5,1.0,0.0,1.0,0.0,0.15,0.0038114176816637
0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.15,0.0584555472698649
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0023199933714475
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0392741735023614
0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0110613969674372
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0124285359184688
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0339299030574198
1.0,0.5,1.0,0.0,0.0,0.0,0.25,0.0209213687960891
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0043085591184025
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0273013505675698
0.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.05,0.0004557129836771
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0217085094042588
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0096528295633441
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0093214019388516
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0403098848289004
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0555969840086171
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0448670146656723
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0411384538901317
1.0,0.25,1.0,0.5,1.0,0.1666666666666666,0.15,0.0747783577761206
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0095285442041594
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.1270610655398127
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0494241445024442
1.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0296213439390173
0.0,0.5,1.0,0.0,0.0,0.1666666666666666,0.05,0.0381141768166376
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0306156268124948
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0043914160245256
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0328941917308807
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0081614052531278
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.0292899163145248
0.0,0.25,0.0,0.5,0.0,0.0,0.15,0.3150219570801226
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0259342116165382
0.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.05,0.0458198690860883
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0173999502858563
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0118071091225453
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0206727980777197
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0244013588532604
0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.05,0.0070842654735272
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0128842489021459
0.0,0.25,0.0,0.5,0.0,0.0,0.1,0.0459027259922114
0.0,0.5,0.0,0.0,1.0,0.0,0.15,0.0049714143673875
1.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.05,0.0482641478167205
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0320241942165879
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0044742729306487
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0644626729637915
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0065871240367884
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0458612975391498
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0068771232082194
0.0,0.25,0.0,0.5,0.0,0.0,0.15,0.0324384787472035
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0196370867511807
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0864197530864197
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0031071339796172
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0120142513878531
1.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0065871240367884
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0009942828734775
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.037699892286022
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0180213770817797
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.1218410804540558
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0128013919960228
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0559698400861711
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.1063882674620929
0.0,1.0,0.0,0.5,0.0,0.0,0.25,0.0252299279144916
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.084969757229265
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0913083105476841
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.049631286767752
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.1360924683072334
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0275084928328776
1.0,1.0,1.0,0.5,0.0,0.0,0.05,0.0166542381307482
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0579169773800646
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0154942414450244
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0144585301184853
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0033971331510481
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0203827989062888
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0242356450410141
0.0,0.75,0.0,0.5,0.0,0.1666666666666666,0.15,0.0496727152208136
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0095285442041594
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.5372441793023448
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.1668323804789129
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0057585549755572
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0784654900985997
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0084514044245587
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0149142431021625
0.0,0.75,0.0,0.0,0.0,0.0,0.15,0.3648603861131825
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0042257022122793
0.0,0.75,1.0,0.0,0.0,0.0,0.05,0.0055928411633109
0.0,0.5,0.0,0.0,0.0,0.0,0.075,0.0147485292899163
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0916397381721766
1.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0238213605103985
0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0101499710000828
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0100256856408981
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.004639986742895
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,8.285690612312537e-05
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0014914243102162
0.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.05,0.0077885491755737
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0111856823266219
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.0666666666666666,0.0126771066368381
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0024442787306321
1.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0570469798657718
1.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0213356533267047
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0245256442124451
0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.05,0.0067942663020962
0.0,0.5,1.0,0.5,0.0,0.3333333333333333,0.15,0.0292070594084016
1.0,0.25,0.0,0.5,0.0,0.0,0.15,0.0065871240367884
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0671969508658546
0.0,0.5,1.0,0.0,1.0,0.1666666666666666,0.1,0.0061314110531112
1.0,0.5,0.0,0.5,0.0,0.0,0.15,0.0439141602452564
0.0,0.5,1.0,0.5,1.0,0.0,0.15,0.0007871406081696
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0305327699063716
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0179799486287182
1.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.25,0.0361256110696826
0.0,0.5,1.0,0.0,0.0,0.0,0.2,0.0086999751429281
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0310299113431104
0.0,0.75,1.0,0.0,0.0,0.1666666666666666,0.05,0.0041428453061562
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0183113762532107
0.0,0.25,0.0,0.5,0.0,0.1666666666666666,0.05,0.0358356118982517
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0581241196453724
1.0,0.75,0.0,1.0,0.0,0.0,0.15,0.0064214102245422
1.0,0.75,1.0,0.5,0.0,0.1666666666666666,0.15,0.0270113513961388
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0681912337393321
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0277984920043085
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0154528129919628
0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.1042754163559532
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0194713729389344
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0235727897920291
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0160328113348247
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0311956251553566
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0157428121633938
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0795012014251387
0.0,0.75,1.0,0.5,0.0,0.0,0.15,0.019222802220565
1.0,0.5,0.0,0.5,0.0,0.1666666666666666,0.15,0.0349241859308973
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.0120971082939763
0.0,0.25,0.0,0.0,1.0,0.0,0.15,0.1053939845886154
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0079956914408815
1.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0577512635678183
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0015742812163393
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0135471041511309
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0097771149225287
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0348827574778357
1.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.05,0.0389013174248073
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0118485375756069
0.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.05,0.0239456458695832
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0269699229430773
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.003314276244925
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0112271107796834
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0928411633109619
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0563841246167868
0.0,0.75,1.0,0.5,0.0,0.0,0.15,0.0316099096859723
0.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.1,0.0129256773552075
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.1162482392907448
0.0,0.25,1.0,0.0,1.0,0.0,0.075,0.065166956665838
0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0017814234816471
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0216670809511972
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0058414118816803
1.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0101913994531444
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.3697075151213854
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.01458281547767
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1044411301681995
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0131742480735769
0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0235313613389676
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0120971082939763
0.0,0.5,1.0,0.0,0.0,0.0,0.25,0.0146656723837931
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0012014251387853
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0263070676940923
0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0065042671306653
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0724997928577347
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.2327036208467975
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0913083105476841
1.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0448670146656723
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.1182368050376999
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0459027259922114
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0169028088491175
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0203827989062888
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.00530284199188
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0133813903388847
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0051371281796337
0.0,0.5,0.0,0.0,0.0,0.0,0.15,8.285690612312537e-05
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0170270942083022
0.0,0.25,0.0,0.0,1.0,0.0,0.15,0.0178556632695335
1.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0051371281796337
0.0,0.5,0.0,0.0,1.0,0.0,0.05,0.017524235645041
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0161570966940094
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0595326870494655
1.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0145413870246085
1.0,0.25,0.0,0.5,0.0,0.3333333333333333,0.45,0.0527798492004308
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0209627972491507
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0272184936614466
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0141685309470544
0.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.05,0.029745629298202
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0338470461512967
0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.25,0.0036457038694175
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0703040848454718
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.1226696495152871
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0191399453144419
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0101499710000828
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0465655812411964
0.0,0.75,0.0,0.5,0.0,0.0,0.05,0.0163642389593172
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.0724997928577347
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.00927997348579
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.3407490264313531
1.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0026928494490015
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0235727897920291
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.5444941585881183
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0440798740575026
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0256442124451073
0.0,0.25,1.0,0.5,0.0,0.0,0.075,0.0356284696329439
0.0,0.25,1.0,0.5,0.0,0.0,0.15,0.048968431518767
0.0,0.25,1.0,0.0,0.0,0.0,0.25,0.0177313779103488
0.0,0.25,1.0,0.0,0.0,0.5,0.05,0.0001657138122462
0.0,0.25,1.0,0.0,0.0,0.0,0.2,0.0992211450824426
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.1261082111193968
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.01723423647361
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0244013588532604
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0271356367553235
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.007291407738835
0.0,0.75,0.0,0.0,0.0,0.0,0.15,0.0306156268124948
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0600712569392658
0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.0083271190653741
0.0,0.5,1.0,0.0,1.0,0.1666666666666666,0.05,0.0216256524981357
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0044742729306487
0.0,0.5,0.0,0.5,1.0,0.0,0.15,0.0798740575026928
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.016861380396056
0.0,0.25,1.0,0.5,0.0,0.0,0.05,0.0451984422901648
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0623083934045902
0.0,0.25,0.0,0.0,0.0,0.1666666666666666,0.25,0.0335570469798657
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0176899494572872
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0139613886817466
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.1827823349076145
0.0,0.75,0.0,0.0,0.0,0.1666666666666666,0.15,0.0153699560858397
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0065456955837269
0.0,0.5,0.0,0.0,1.0,0.0,0.05,0.0154942414450244
1.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0345927583064048
0.0,0.25,1.0,0.0,1.0,0.0,0.05,0.00397713149391
0.0,0.5,0.0,0.0,0.0,0.1666666666666666,0.05,0.0048885574612643
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.031444195873726
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0227856491838594
1.0,0.5,1.0,0.5,0.0,0.1666666666666666,0.05,0.0159499544287016
0.0,0.25,0.0,0.5,0.0,0.0,0.075,0.0995111442538735
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0170685226613638
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.033432761620681
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0510812826249067
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0719612229679343
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.05,0.0080371198939431
0.0,0.25,1.0,0.5,1.0,0.0,0.05,0.0863368961802966
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0417184522329936
0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.15,0.0355041842737592
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0250642141022454
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0136299610572541
0.0,0.5,1.0,0.0,0.0,0.0,0.15,0.0060899826000497
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0123456790123456
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0109371116082525
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0152042422735935
0.0,0.25,1.0,0.0,0.0,0.0,0.15,0.0376170353798989
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0226199353716132
0.0,0.25,1.0,0.0,1.0,0.1666666666666666,0.05,0.0125528212776534
0.0,0.25,1.0,0.0,1.0,0.3333333333333333,0.05,0.0009942828734775
0.0,0.25,0.0,0.5,0.0,0.1666666666666666,0.15,0.0727897920291656
0.0,0.75,1.0,0.5,0.0,0.0,0.05,0.0419670229513629
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0080371198939431
0.0,0.25,1.0,0.0,0.0,0.1666666666666666,0.15,0.0097771149225287
0.0,0.25,0.0,0.0,1.0,0.0,0.05,0.0364156102411135
0.0,0.5,0.0,0.5,0.0,0.0,0.15,0.1196868008948545
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0777197779434916
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.014872814649101
1.0,0.25,1.0,0.5,0.0,0.0,0.15,0.0045571298367718
1.0,0.25,1.0,0.5,0.0,0.1666666666666666,0.05,0.0015328527632778
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0176899494572872
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0179385201756566
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0196370867511807
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0449084431187339
1.0,0.75,0.0,0.0,0.0,0.0,0.15,0.0152870991797166
0.0,0.75,1.0,0.0,0.0,0.1666666666666666,0.175,0.0235313613389676
1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0020714226530781
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0171099511144253
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0793354876128925
0.0,0.5,0.0,0.5,0.0,0.0,0.05,0.0541055596984008
0.0,0.75,0.0,0.5,0.0,0.5,0.05,0.0007042837020465
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0560112685392327
0.0,0.75,1.0,0.0,0.0,0.0,0.15,0.0505012842820449
0.0,0.5,1.0,0.5,0.0,0.0,0.05,0.0712983677189493
0.0,0.5,1.0,0.5,0.0,0.0,0.15,0.033059905543127
0.0,0.25,0.0,0.5,0.0,0.0,0.05,0.0232413621675366
0.0,0.5,1.0,0.5,0.0,0.1666666666666666,0.05,0.0377413207390836
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0078714060816969
0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.0085756897837434
0.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0573784074902643
0.0,0.75,0.0,0.0,0.0,0.0,0.15,0.0328527632778192
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0050956997265722
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0126356781837766
0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0222885077471207
0.0,0.5,1.0,0.0,1.0,0.0,0.05,0.0445355870411798
1.0,0.5,1.0,0.0,0.0,0.0,0.05,0.0123456790123456
0.0,0.25,1.0,0.0,0.0,0.0,0.05,0.0587041179882343
