code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,sum_click,weighted_score
CCC,2014J,577279,M,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Distinction,1915,92.14
CCC,2014J,577427,M,Scotland,A Level or Equivalent,50-60%,0-35,1,30,N,Fail,189,39.63636363636363
CCC,2014J,577458,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,965,26.865079365079364
CCC,2014J,577460,M,North Region,HE Qualification,50-60%,0-35,0,60,N,Withdrawn,1209,85.05555555555556
CCC,2014J,577551,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,269,28.11111111111111
CCC,2014J,577566,M,North Region,HE Qualification,10-20,0-35,0,90,N,Pass,1059,62.41610738255034
CCC,2014J,578000,M,London Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,505,48.4375
CCC,2014J,578026,M,London Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,1376,69.05555555555556
CCC,2014J,578815,M,North Region,Post Graduate Qualification,,35-55,0,150,N,Pass,472,90.37837837837836
CCC,2014J,578820,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,727,62.0
CCC,2014J,578823,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,30,N,Withdrawn,326,48.54545454545455
CCC,2014J,579052,M,North Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,747,47.27777777777778
CCC,2014J,579176,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,848,75.94444444444444
CCC,2014J,579278,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,562,39.47916666666666
CCC,2014J,579283,M,South Region,Lower Than A Level,,0-35,0,90,N,Withdrawn,410,89.0
CCC,2014J,579325,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,503,78.0
CCC,2014J,579362,F,North Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,321,69.41071428571429
CCC,2014J,579583,M,South West Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,5231,67.888
CCC,2014J,579614,M,North Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,3382,62.41573033707865
CCC,2014J,580342,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1062,82.245
CCC,2014J,580384,M,Scotland,Post Graduate Qualification,20-30%,35-55,0,60,N,Distinction,1870,98.50261780104712
CCC,2014J,580657,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,265,74.36363636363636
CCC,2014J,580709,M,South Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,78,38.36363636363637
CCC,2014J,580714,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,980,78.985
CCC,2014J,580722,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,Y,Withdrawn,307,73.11764705882354
CCC,2014J,580798,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,1512,71.915
CCC,2014J,580845,M,Scotland,HE Qualification,30-40%,0-35,0,120,N,Pass,2276,58.04
CCC,2014J,580916,F,North Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass,1165,59.96
CCC,2014J,581123,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,30,N,Pass,650,53.77
CCC,2014J,581179,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,931,60.7434554973822
CCC,2014J,581247,M,Scotland,A Level or Equivalent,20-30%,35-55,0,30,N,Pass,4655,56.648
CCC,2014J,581288,M,North Western Region,HE Qualification,90-100%,35-55,0,90,N,Withdrawn,332,83.35
CCC,2014J,581316,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,992,48.296
CCC,2014J,581410,M,South East Region,A Level or Equivalent,50-60%,0-35,0,90,Y,Withdrawn,489,75.27777777777777
CCC,2014J,581552,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,1362,86.203125
CCC,2014J,581656,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass,884,72.375
CCC,2014J,581676,M,West Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail,2605,49.885
CCC,2014J,581708,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn,487,19.666666666666668
CCC,2014J,581770,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,231,56.0
CCC,2014J,582320,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,2443,87.595
CCC,2014J,582395,M,Wales,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,231,72.4375
CCC,2014J,582514,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,30,N,Withdrawn,65,32.0
CCC,2014J,582530,M,North Western Region,HE Qualification,0-10%,35-55,0,150,N,Fail,359,54.72727272727273
CCC,2014J,582550,F,North Western Region,A Level or Equivalent,10-20,35-55,0,60,Y,Pass,2963,59.9059829059829
CCC,2014J,582651,M,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,315,70.6875
CCC,2014J,582723,M,North Region,Lower Than A Level,10-20,35-55,1,30,N,Withdrawn,1383,48.18181818181818
CCC,2014J,583288,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,267,44.54545454545455
CCC,2014J,583293,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,1483,93.33
CCC,2014J,583704,F,London Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,1407,83.095
CCC,2014J,583993,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Fail,907,30.694117647058825
CCC,2014J,584077,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,N,Withdrawn,82,56.0
CCC,2014J,584281,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,90,N,Fail,488,56.0
CCC,2014J,584386,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,2065,46.525
CCC,2014J,584443,F,Scotland,Lower Than A Level,70-80%,0-35,0,150,Y,Withdrawn,941,97.83333333333331
CCC,2014J,584553,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,321,86.11111111111111
CCC,2014J,584711,M,London Region,HE Qualification,10-20,35-55,0,60,N,Withdrawn,170,64.18181818181819
CCC,2014J,584771,M,Scotland,HE Qualification,20-30%,35-55,1,60,N,Pass,1235,56.88
CCC,2014J,584926,M,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,923,54.16842105263158
CCC,2014J,585098,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,1061,73.355
CCC,2014J,585134,M,Wales,HE Qualification,30-40%,35-55,0,60,N,Pass,881,74.4
CCC,2014J,585154,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,2275,79.175
CCC,2014J,585222,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,71,41.63636363636363
CCC,2014J,585359,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,785,56.26767676767677
CCC,2014J,585422,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,923,94.5
CCC,2014J,585662,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,374,89.0
CCC,2014J,585769,F,Scotland,Post Graduate Qualification,50-60%,0-35,1,60,N,Withdrawn,2877,87.8
CCC,2014J,585812,M,South Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail,1145,45.92899408284024
CCC,2014J,586046,M,West Midlands Region,HE Qualification,20-30%,35-55,0,30,N,Fail,612,38.32291666666666
CCC,2014J,586047,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,1289,44.61
CCC,2014J,586088,F,Scotland,A Level or Equivalent,30-40%,35-55,0,90,N,Pass,7753,66.696
CCC,2014J,586227,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,442,86.77777777777777
CCC,2014J,586261,M,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,4100,59.83673469387755
CCC,2014J,586476,F,South East Region,A Level or Equivalent,50-60%,0-35,1,90,N,Pass,762,63.51
CCC,2014J,586497,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,2858,94.30337078651684
CCC,2014J,586526,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,N,Withdrawn,461,31.0
CCC,2014J,586550,M,London Region,HE Qualification,0-10%,0-35,0,120,N,Withdrawn,55,80.0
CCC,2014J,586594,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,90,N,Pass,3823,86.48
CCC,2014J,586668,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,1785,47.97
CCC,2014J,586750,M,Ireland,Lower Than A Level,,35-55,0,30,N,Fail,3469,46.16230366492147
CCC,2014J,586762,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,4218,50.505
CCC,2014J,586781,M,South Region,HE Qualification,50-60%,35-55,0,60,N,Distinction,774,99.488
CCC,2014J,586808,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,2815,72.675
CCC,2014J,586838,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass,1451,44.53968253968254
CCC,2014J,586921,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,60,N,Withdrawn,291,52.22222222222222
CCC,2014J,587008,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1233,81.99324324324324
CCC,2014J,587082,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,169,78.88888888888889
CCC,2014J,587122,M,Scotland,Lower Than A Level,60-70%,35-55,1,60,N,Withdrawn,275,67.0
CCC,2014J,587244,F,South West Region,Lower Than A Level,30-40%,35-55,0,180,N,Fail,1606,44.045
CCC,2014J,587377,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,Y,Fail,307,39.32203389830509
CCC,2014J,587391,M,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction,1483,99.18
CCC,2014J,587550,M,West Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,295,61.0
CCC,2014J,587641,M,South West Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail,212,49.4375
CCC,2014J,587881,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,164,89.0
CCC,2014J,588033,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn,579,83.41666666666667
CCC,2014J,588100,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,773,73.735
CCC,2014J,588170,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,847,77.625
CCC,2014J,588178,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,1912,88.225
CCC,2014J,588482,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1604,69.315
CCC,2014J,588493,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Fail,1360,58.22857142857143
CCC,2014J,588556,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,149,50.0
CCC,2014J,588566,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,30,N,Fail,619,55.65714285714286
CCC,2014J,588765,M,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass,3785,57.915
CCC,2014J,588824,F,Scotland,HE Qualification,20-30%,0-35,0,60,Y,Withdrawn,813,100.0
CCC,2014J,588842,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,1969,76.14965986394557
CCC,2014J,589327,M,Scotland,HE Qualification,70-80%,0-35,1,30,N,Withdrawn,415,59.575
CCC,2014J,589438,F,South West Region,HE Qualification,30-40%,0-35,0,60,N,Pass,805,85.6
CCC,2014J,589441,M,South Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,190,28.545454545454547
CCC,2014J,589463,F,South East Region,HE Qualification,80-90%,35-55,0,120,N,Pass,6195,72.2874251497006
CCC,2014J,589523,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,Y,Fail,2372,41.18934911242604
CCC,2014J,589565,F,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,4394,99.03
CCC,2014J,589634,M,South West Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction,1212,87.008
CCC,2014J,589723,F,South Region,A Level or Equivalent,60-70%,0-35,0,30,N,Withdrawn,202,44.0
CCC,2014J,589778,M,South East Region,A Level or Equivalent,10-20,0-35,0,30,Y,Pass,1038,76.56
CCC,2014J,589782,M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,995,90.835
CCC,2014J,589956,M,South Region,Lower Than A Level,,35-55,0,60,N,Distinction,1044,86.87074829931973
CCC,2014J,590397,F,Ireland,A Level or Equivalent,,0-35,0,60,N,Pass,2316,80.315
CCC,2014J,590519,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,220,71.0
CCC,2014J,590676,M,South East Region,No Formal quals,20-30%,0-35,0,60,N,Pass,925,50.95726495726496
CCC,2014J,590974,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,1,30,N,Fail,256,60.0
CCC,2014J,591083,F,North Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,3999,36.235
CCC,2014J,591230,M,London Region,HE Qualification,20-30%,0-35,0,30,N,Pass,2502,76.055
CCC,2014J,591733,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,510,38.885714285714286
CCC,2014J,591869,M,North Region,HE Qualification,,0-35,0,30,N,Withdrawn,1837,44.47916666666666
CCC,2014J,591891,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,Y,Pass,907,64.25
CCC,2014J,592051,M,Scotland,HE Qualification,50-60%,35-55,1,90,Y,Pass,1302,42.775
CCC,2014J,592093,M,West Midlands Region,Lower Than A Level,20-30%,0-35,1,60,N,Pass,639,50.32941176470588
CCC,2014J,592259,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,1,90,N,Withdrawn,95,44.0
CCC,2014J,592310,F,North Western Region,HE Qualification,50-60%,35-55,0,30,N,Distinction,2126,90.19
CCC,2014J,592338,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1411,68.285
CCC,2014J,592372,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,988,22.63768115942029
CCC,2014J,592494,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,4526,77.28205128205128
CCC,2014J,592625,M,Wales,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,1003,81.01935483870967
CCC,2014J,592657,F,London Region,Lower Than A Level,10-20,35-55,0,120,Y,Withdrawn,751,56.0
CCC,2014J,592731,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Withdrawn,3549,98.44444444444444
CCC,2014J,592950,F,South East Region,A Level or Equivalent,60-70%,35-55,0,60,Y,Withdrawn,509,67.0
CCC,2014J,592951,F,Wales,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,75,67.0
CCC,2014J,592997,M,London Region,HE Qualification,40-50%,35-55,0,30,N,Fail,2107,51.855
CCC,2014J,593022,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,2100,72.385
CCC,2014J,593607,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn,283,31.0
CCC,2014J,593657,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Distinction,2420,95.65
CCC,2014J,594214,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,374,56.0
CCC,2014J,594326,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,1293,45.18
CCC,2014J,594399,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,139,44.0
CCC,2014J,594419,F,North Western Region,Lower Than A Level,40-50%,0-35,1,60,N,Pass,1028,59.165
CCC,2014J,594627,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,36,67.0
CCC,2014J,594909,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,986,69.0421052631579
CCC,2014J,595106,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,972,92.165
CCC,2014J,595495,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,5885,69.735
CCC,2014J,595514,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,1,30,N,Pass,3393,49.744
CCC,2014J,595553,M,North Region,HE Qualification,,35-55,0,90,N,Withdrawn,730,85.55555555555556
CCC,2014J,595938,M,East Midlands Region,HE Qualification,30-40%,35-55,0,30,N,Withdrawn,542,53.45454545454545
CCC,2014J,595988,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,71,67.0
CCC,2014J,596332,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,2954,86.22
CCC,2014J,596441,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,122,11.0
CCC,2014J,596620,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,Y,Withdrawn,1310,82.16666666666667
CCC,2014J,596711,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1236,76.76470588235294
CCC,2014J,596845,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1190,82.11
CCC,2014J,596846,M,South West Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,1118,61.17
CCC,2014J,596981,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,483,77.60416666666667
CCC,2014J,597052,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,Y,Pass,4625,79.865
CCC,2014J,597166,M,North Western Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn,181,44.0
CCC,2014J,597319,M,South West Region,Lower Than A Level,70-80%,0-35,0,30,N,Withdrawn,184,39.125
CCC,2014J,597365,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,9495,82.58
CCC,2014J,597433,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,688,60.61
CCC,2014J,597436,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,2740,92.928
CCC,2014J,597755,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,508,89.975
CCC,2014J,598028,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,531,44.0
CCC,2014J,598102,M,London Region,HE Qualification,0-10%,0-35,0,60,N,Pass,5773,63.47916666666666
CCC,2014J,598299,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,2934,78.185
CCC,2014J,598478,F,Scotland,A Level or Equivalent,30-40%,35-55,0,30,N,Withdrawn,733,78.0
CCC,2014J,598501,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,747,71.5
CCC,2014J,598665,M,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,1436,97.64772727272728
CCC,2014J,598713,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,768,68.715
CCC,2014J,598751,M,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,600,74.43283582089552
CCC,2014J,598963,M,North Western Region,HE Qualification,80-90%,35-55,0,30,N,Pass,2062,57.36
CCC,2014J,598983,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,670,47.37
CCC,2014J,599084,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,654,100.0
CCC,2014J,599109,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1777,78.145
CCC,2014J,599169,M,Scotland,A Level or Equivalent,60-70%,0-35,0,120,Y,Pass,953,85.40449438202248
CCC,2014J,599176,M,Wales,HE Qualification,90-100%,0-35,0,60,N,Distinction,1814,91.825
CCC,2014J,599297,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,144,35.09090909090909
CCC,2014J,599341,M,Scotland,A Level or Equivalent,50-60%,0-35,1,60,N,Withdrawn,792,67.0
CCC,2014J,599398,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,1462,54.885
CCC,2014J,599452,M,North Region,HE Qualification,,0-35,1,90,N,Pass,479,82.685
CCC,2014J,599491,M,South Region,HE Qualification,80-90%,35-55,0,30,N,Fail,2996,56.71
CCC,2014J,599663,M,North Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,479,78.07692307692308
CCC,2014J,599740,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,853,55.06315789473684
CCC,2014J,600067,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,1708,93.305
CCC,2014J,600175,M,North Western Region,HE Qualification,80-90%,35-55,0,90,N,Withdrawn,1185,69.81818181818181
CCC,2014J,600350,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,176,56.0
CCC,2014J,600509,M,North Western Region,A Level or Equivalent,70-80%,0-35,1,30,N,Fail,73,33.0
CCC,2014J,600535,M,Scotland,Lower Than A Level,30-40%,0-35,0,30,N,Fail,2582,30.472
CCC,2014J,600796,F,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Pass,5205,75.784
CCC,2014J,600814,M,South West Region,Lower Than A Level,30-40%,35-55,1,90,N,Fail,1190,43.786458333333336
CCC,2014J,600869,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,154,100.0
CCC,2014J,601043,M,North Region,A Level or Equivalent,10-20,0-35,0,30,N,Withdrawn,466,88.88888888888889
CCC,2014J,601082,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1074,46.03370786516854
CCC,2014J,601234,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1687,58.26
CCC,2014J,601388,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,575,54.375
CCC,2014J,601431,M,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,588,64.21621621621621
CCC,2014J,601517,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,880,39.09
CCC,2014J,601566,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,323,63.57142857142857
CCC,2014J,601567,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,326,35.575
CCC,2014J,601735,M,North Region,Lower Than A Level,,35-55,0,60,N,Withdrawn,1625,90.0
CCC,2014J,601753,M,Wales,Lower Than A Level,30-40%,35-55,0,90,N,Withdrawn,748,44.0
CCC,2014J,601956,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,685,37.19
CCC,2014J,602030,M,Scotland,Lower Than A Level,60-70%,0-35,1,30,N,Fail,234,30.35
CCC,2014J,602123,M,South Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,1392,45.6282722513089
CCC,2014J,602151,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1224,86.35
CCC,2014J,602288,M,South Region,A Level or Equivalent,,0-35,1,60,N,Pass,1094,67.075
CCC,2014J,602533,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Distinction,701,93.14
CCC,2014J,602683,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,Distinction,3987,95.2
CCC,2014J,602827,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,337,66.72222222222223
CCC,2014J,602856,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Withdrawn,1678,89.0
CCC,2014J,602973,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Pass,1712,76.325
CCC,2014J,603049,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,527,59.833333333333336
CCC,2014J,603129,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,511,76.376
CCC,2014J,603179,M,South East Region,Lower Than A Level,40-50%,35-55,1,60,N,Pass,731,49.460431654676256
CCC,2014J,603302,M,South West Region,A Level or Equivalent,20-30%,0-35,0,90,Y,Withdrawn,800,79.88888888888889
CCC,2014J,603325,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Distinction,1640,90.21301775147928
CCC,2014J,603503,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,727,81.14
CCC,2014J,603529,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,1457,71.93
CCC,2014J,603560,F,South West Region,Lower Than A Level,90-100%,0-35,0,30,N,Withdrawn,3002,89.0
CCC,2014J,603620,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,2312,74.17307692307692
CCC,2014J,603979,F,Scotland,HE Qualification,40-50%,35-55,0,90,N,Withdrawn,439,67.0
CCC,2014J,604057,F,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,1970,99.35078534031412
CCC,2014J,604164,M,West Midlands Region,A Level or Equivalent,,35-55,1,60,N,Pass,2103,71.675
CCC,2014J,604379,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,141,33.0
CCC,2014J,604694,M,London Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,256,57.55555555555556
CCC,2014J,604825,F,South East Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,235,61.888888888888886
CCC,2014J,604906,M,South Region,Lower Than A Level,70-80%,35-55,1,30,N,Fail,1356,45.83
CCC,2014J,604991,M,North Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail,1120,98.44444444444444
CCC,2014J,605111,M,South East Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,576,71.152
CCC,2014J,605367,M,London Region,A Level or Equivalent,50-60%,35-55,0,90,N,Fail,1581,37.305
CCC,2014J,605459,M,South West Region,Lower Than A Level,90-100%,0-35,0,150,N,Withdrawn,219,50.18181818181818
CCC,2014J,605468,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,Y,Withdrawn,266,81.16666666666667
CCC,2014J,605540,M,London Region,A Level or Equivalent,20-30%,0-35,0,90,Y,Distinction,1847,89.4
CCC,2014J,605545,M,South East Region,Post Graduate Qualification,40-50%,35-55,0,60,N,Fail,106,78.0
CCC,2014J,605666,M,East Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Pass,230,81.38129496402878
CCC,2014J,605840,M,North Region,A Level or Equivalent,,0-35,1,60,Y,Fail,953,99.0
CCC,2014J,605868,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction,6141,93.088
CCC,2014J,606036,M,South Region,HE Qualification,40-50%,35-55,0,90,N,Withdrawn,199,33.0
CCC,2014J,606064,F,Scotland,HE Qualification,80-90%,0-35,0,90,N,Pass,1616,73.01
CCC,2014J,606170,M,South East Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,802,49.464
CCC,2014J,606344,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,591,77.16666666666667
CCC,2014J,606345,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,2893,78.11
CCC,2014J,607047,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass,1097,68.955
CCC,2014J,607085,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,448,57.44
CCC,2014J,607094,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,529,92.37142857142857
CCC,2014J,607143,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Fail,442,22.0
