id_student,code_module,code_presentation,weighted_score
1080206,DDD,2013J,76.575
1103608,DDD,2013J,79.5
1282596,DDD,2013J,63.916666666666664
1346966,DDD,2013J,50.0
1355699,DDD,2013J,59.9125
1375851,DDD,2013J,75.0875
1449692,DDD,2013J,69.3625
1485105,DDD,2013J,63.0
1497480,DDD,2013J,54.625
1507503,DDD,2013J,56.7875
1509881,DDD,2013J,41.1
1522631,DDD,2013J,49.8375
1530521,DDD,2013J,58.7875
1563203,DDD,2013J,90.75
1569426,DDD,2013J,83.3875
1580084,DDD,2013J,76.70833333333333
1581243,DDD,2013J,59.236111111111114
1610188,DDD,2013J,66.1875
1644266,DDD,2013J,33.0625
1679727,DDD,2013J,74.7375
1679862,DDD,2013J,78.0
1684787,DDD,2013J,78.25
1684787,DDD,2014J,63.34285714285714
1687996,DDD,2013J,44.833333333333336
1687996,DDD,2014J,42.06666666666667
1689069,DDD,2013J,84.1625
1713615,DDD,2013J,94.7125
1716492,DDD,2013J,45.583333333333336
1721891,DDD,2013J,51.7
1723019,DDD,2013J,52.30555555555556
1753235,DDD,2013J,66.125
1756165,DDD,2013J,52.7125
1766513,DDD,2013J,69.625
1777511,DDD,2013J,62.975
1782581,DDD,2013J,92.0
1782581,DDD,2014J,94.0
1818677,DDD,2013J,57.21875
1819994,DDD,2013J,91.2625
1835411,DDD,2013J,88.05
1847481,DDD,2013J,75.20833333333333
1868389,DDD,2013J,44.0
1874363,DDD,2013J,59.7
1887928,DDD,2013J,64.2125
1894634,DDD,2013J,61.94444444444444
1901764,DDD,2013J,85.0
1901764,DDD,2014J,70.125
1903477,DDD,2013J,81.125
1963677,DDD,2013J,62.4625
1982833,DDD,2013J,72.41666666666667
2014252,DDD,2013J,52.8125
2014252,DDD,2014J,54.1
2032882,DDD,2013J,67.375
2032882,DDD,2014J,68.025
2034802,DDD,2013J,89.15
2039190,DDD,2013J,96.0875
2039810,DDD,2013J,84.875
2039810,DDD,2014J,84.7
2043916,DDD,2013J,61.0
2043916,DDD,2014B,61.0
2045139,DDD,2013J,51.888888888888886
2046628,DDD,2013J,32.0
2046628,DDD,2014B,50.0
2068627,DDD,2013J,59.0
2089582,DDD,2013J,78.8625
2098405,DDD,2013J,80.6125
2112088,DDD,2013J,71.85
2134578,DDD,2013J,75.5625
2134578,DDD,2014J,60.97142857142857
2157412,DDD,2013J,76.1625
2175266,DDD,2013J,57.791666666666664
2195479,DDD,2013J,71.125
2198952,DDD,2013J,77.93333333333334
2198970,DDD,2013J,81.25
2198970,FFF,2014J,72.03703703703704
2204293,DDD,2013J,62.925
2215898,DDD,2013J,68.075
2239650,DDD,2013J,93.2375
2252750,DDD,2013J,58.1125
2282040,DDD,2013J,61.875
2284294,DDD,2013J,89.675
2289847,DDD,2013J,84.8625
2292724,DDD,2013J,67.3
2296163,DDD,2013J,66.725
2314761,DDD,2013J,82.22222222222223
2314761,DDD,2014J,72.5
2325606,DDD,2013J,89.875
2327045,DDD,2013J,85.95
2336922,DDD,2013J,78.0
2336922,DDD,2014B,88.61111111111111
2337441,DDD,2013J,82.0
2340230,DDD,2013J,60.875
2340230,EEE,2014J,74.0909090909091
2342399,DDD,2013J,76.0125
2355555,DDD,2013J,38.0
2356801,DDD,2013J,78.5625
2359191,DDD,2013J,55.55
2366024,DDD,2013J,87.08333333333333
2375627,DDD,2013J,76.1
2377769,DDD,2013J,67.4625
2382048,DDD,2013J,95.70833333333333
2383036,DDD,2013J,89.975
2388030,DDD,2013J,67.5
2404530,DDD,2013J,77.0
2416024,DDD,2013J,50.2375
2430070,DDD,2013J,82.95
2430405,DDD,2013J,75.453125
2434369,DDD,2013J,88.325
2437065,DDD,2013J,82.63888888888889
2446109,DDD,2013J,82.0875
2452902,DDD,2013J,73.77777777777777
2452902,DDD,2014B,75.9625
2457907,DDD,2013J,63.71875
2461936,DDD,2013J,57.984375
2472145,DDD,2013J,76.3125
2473456,DDD,2013J,58.075
2474436,DDD,2013J,62.0
2477052,DDD,2013J,89.8875
2477792,DDD,2013J,80.25
2485582,DDD,2013J,78.0
2494999,DDD,2013J,43.8
2505859,DDD,2013J,87.20833333333333
2520868,DDD,2013J,58.225
2540195,DDD,2013J,33.825
2542803,DDD,2013J,80.875
2542803,DDD,2014J,81.0
2546792,DDD,2013J,19.0
2546976,DDD,2013J,46.22222222222222
2547032,DDD,2013J,35.6875
2550054,DDD,2013J,52.638888888888886
2552672,DDD,2013J,75.8875
2556345,DDD,2013J,73.3125
2556345,DDD,2014J,65.0
2560868,DDD,2013J,62.640625
2561282,DDD,2013J,55.0
2561811,DDD,2013J,81.45833333333333
2561811,DDD,2014J,55.7
2569051,DDD,2013J,39.458333333333336
2569416,DDD,2013J,92.84375
2569653,DDD,2013J,67.0
2570253,DDD,2013J,79.13888888888889
2577480,DDD,2013J,75.22222222222223
2577480,DDD,2014B,75.22222222222223
2581779,DDD,2013J,90.525
2585270,DDD,2013J,59.609375
2588379,DDD,2013J,26.0
2588655,DDD,2013J,69.11111111111111
2588655,DDD,2014J,49.85
2589096,DDD,2013J,82.22222222222223
2606871,DDD,2013J,60.666666666666664
2612561,DDD,2013J,79.8875
2613296,DDD,2013J,69.41666666666667
2615169,DDD,2013J,61.708333333333336
2615169,DDD,2014J,66.55
2615761,DDD,2013J,85.35
2618352,DDD,2013J,74.0
2624040,DDD,2013J,75.3625
2627449,DDD,2013J,67.9625
2631225,DDD,2013J,56.1875
2635163,DDD,2013J,57.2125
2643555,DDD,2013J,73.5375
2646291,DDD,2013J,66.9375
2648317,DDD,2013J,56.3125
2658898,DDD,2013J,71.15
2662178,DDD,2013J,83.88888888888889
2663010,DDD,2013J,64.79166666666667
2668945,DDD,2013J,44.5
2668945,DDD,2014J,42.275
2671469,DDD,2013J,53.65277777777778
2677097,DDD,2013J,62.1625
2681471,DDD,2013J,45.291666666666664
2688422,DDD,2013J,72.0
2692186,DDD,2013J,64.08333333333333
2695608,DDD,2013J,76.325
8462,DDD,2013J,87.25
8462,DDD,2014J,86.0
27417,DDD,2013J,37.25
27417,DDD,2014J,56.1
27935,DDD,2013J,74.95833333333333
28046,DDD,2013J,44.95
30549,DDD,2013J,35.0
31173,DDD,2013J,38.5625
33387,DDD,2013J,58.375
33681,DDD,2013J,73.875
33681,DDD,2014J,70.1
33897,DDD,2013J,50.0
33897,DDD,2014J,57.2
33930,DDD,2013J,74.98611111111111
34087,DDD,2013J,84.25
34087,DDD,2014J,83.5
39411,DDD,2013J,70.0
39427,DDD,2013J,84.0
40184,DDD,2013J,96.5
40563,DDD,2013J,60.3375
42818,DDD,2013J,39.0
47063,DDD,2013J,50.125
48152,DDD,2013J,49.09722222222222
50610,DDD,2013J,86.75
51163,DDD,2013J,75.5375
57227,DDD,2013J,72.91666666666667
57818,DDD,2013J,86.775
59275,DDD,2013J,50.583333333333336
59370,DDD,2013J,61.175
63566,DDD,2013J,50.9125
63856,DDD,2013J,39.9625
66047,DDD,2013J,43.0
66577,DDD,2013J,83.125
67471,DDD,2013J,59.075
67505,DDD,2013J,65.875
68011,DDD,2013J,81.55555555555556
68376,DDD,2013J,67.47222222222223
71209,DDD,2013J,50.05
74502,DDD,2013J,59.208333333333336
77241,DDD,2013J,40.5625
78170,DDD,2013J,56.45
82088,DDD,2013J,80.25
83588,DDD,2013J,67.625
84605,DDD,2013J,87.75
84605,DDD,2014B,80.0625
85325,DDD,2013J,59.0
89188,DDD,2013J,62.8625
89727,DDD,2013J,56.65625
90979,DDD,2013J,48.083333333333336
91354,DDD,2013J,74.77777777777777
92391,DDD,2013J,47.40625
102850,DDD,2013J,79.775
103800,DDD,2013J,64.7
104643,DDD,2013J,80.275
104772,DDD,2013J,60.888888888888886
104772,DDD,2014J,70.73333333333333
108789,DDD,2013J,27.0
111548,DDD,2013J,21.75
111926,DDD,2013J,80.375
111926,DDD,2014J,73.03030303030303
114558,DDD,2013J,62.19444444444444
120999,DDD,2013J,69.5125
122739,DDD,2013J,36.75
123497,DDD,2013J,75.0
123957,DDD,2013J,62.875
123957,DDD,2014J,66.0
124006,DDD,2013J,67.26388888888889
127988,DDD,2013J,68.78125
128656,DDD,2013J,64.15625
128965,DDD,2013J,67.66666666666667
130467,DDD,2013J,57.8
132401,DDD,2013J,62.421875
135385,DDD,2013J,48.275
138715,DDD,2013J,75.25
138715,DDD,2014J,77.7
139843,DDD,2013J,22.22222222222222
140807,DDD,2013J,67.8875
141301,DDD,2013J,84.0
144895,DDD,2013J,77.3
146485,DDD,2013J,51.2875
146666,DDD,2013J,39.5875
148008,DDD,2013J,57.208333333333336
156783,DDD,2013J,74.75
157310,DDD,2013J,66.6
158611,DDD,2013J,58.4125
162337,DDD,2013J,65.0
162337,DDD,2014J,55.0
164935,DDD,2013J,74.775
165178,DDD,2013J,59.0
165178,DDD,2014B,46.31944444444444
169079,DDD,2013J,94.9875
173370,DDD,2013J,63.45
177354,DDD,2013J,82.3875
178020,DDD,2013J,60.15277777777778
179718,DDD,2013J,68.05882352941177
179904,DDD,2013J,63.25
180651,DDD,2013J,81.4375
188875,DDD,2013J,58.0
191445,DDD,2013J,49.708333333333336
202489,DDD,2013J,45.0
202489,DDD,2014J,70.0
203066,DDD,2013J,65.0625
204182,DDD,2013J,54.825
204505,DDD,2013J,65.9375
205442,DDD,2013J,85.75
227020,DDD,2013J,58.1
228695,DDD,2013J,65.125
228695,FFF,2013J,65.19626168224299
228888,DDD,2013J,84.703125
230510,DDD,2013J,52.55555555555556
231572,DDD,2013J,57.1
232078,DDD,2013J,31.0
232078,EEE,2014J,56.0
234406,DDD,2013J,51.6375
235777,DDD,2013J,49.22222222222222
236857,DDD,2013J,60.9625
236953,DDD,2013J,78.475
237602,DDD,2013J,77.8875
237808,DDD,2013J,56.77777777777778
238800,DDD,2013J,27.425
238983,DDD,2013J,79.1375
240641,DDD,2013J,65.5
242472,DDD,2013J,70.91666666666667
243372,DDD,2013J,63.9875
245653,DDD,2013J,88.0
248252,DDD,2013J,23.0
248695,DDD,2013J,40.0875
248961,DDD,2013J,66.7
249704,DDD,2013J,35.76470588235294
250163,DDD,2013J,83.9
250644,DDD,2013J,73.33333333333333
253579,DDD,2013J,34.125
253579,DDD,2014J,55.0
257167,DDD,2013J,70.3875
259060,DDD,2013J,81.6375
259951,DDD,2013J,55.09722222222222
261495,DDD,2013J,57.75
266286,DDD,2013J,61.8
267871,DDD,2013J,54.95
268817,DDD,2013J,76.0
269065,DDD,2013J,31.0
270393,DDD,2013J,78.5125
270493,DDD,2013J,64.4375
271206,DDD,2013J,52.18181818181818
273106,DDD,2013J,47.45
274712,DDD,2013J,70.375
274964,DDD,2013J,76.88888888888889
275232,DDD,2013J,69.6125
276857,DDD,2013J,58.64383561643836
277412,DDD,2013J,40.3875
277596,DDD,2013J,57.65
277729,DDD,2013J,42.57142857142857
280541,DDD,2013J,64.0
282317,DDD,2013J,77.6
283535,DDD,2013J,47.9375
285085,DDD,2013J,16.625
285557,DDD,2013J,42.0625
286449,DDD,2013J,55.0
286449,DDD,2014B,55.0
286842,DDD,2013J,63.25
287783,DDD,2013J,87.2375
290371,DDD,2013J,36.0
292694,DDD,2013J,55.1875
293853,DDD,2013J,68.1
294364,DDD,2013J,77.65
298402,DDD,2013J,70.0125
299473,DDD,2013J,42.525
303582,DDD,2013J,61.02777777777778
305535,DDD,2013J,64.4375
308231,DDD,2013J,54.111111111111114
308707,DDD,2013J,56.1875
311474,DDD,2013J,36.77777777777778
311877,DDD,2013J,42.0
315388,DDD,2013J,62.0
315625,DDD,2013J,61.1
315730,DDD,2013J,73.6625
315909,DDD,2013J,35.0
317096,DDD,2013J,46.1
318794,DDD,2013J,68.85
318977,DDD,2013J,58.0
320963,DDD,2013J,46.1875
328173,DDD,2013J,53.583333333333336
331315,DDD,2013J,68.575
331404,DDD,2013J,88.475
332309,DDD,2013J,57.916666666666664
332726,DDD,2013J,33.7125
334255,DDD,2013J,43.7625
334257,DDD,2013J,54.5375
335018,DDD,2013J,46.0625
335018,DDD,2014J,60.457142857142856
336037,DDD,2013J,82.1625
338034,DDD,2013J,38.125
339739,DDD,2013J,62.361111111111114
339924,DDD,2013J,40.0
341854,DDD,2013J,90.83333333333333
341855,DDD,2013J,27.925
341855,DDD,2014J,33.5
342100,DDD,2013J,85.51388888888889
342387,DDD,2013J,53.2
342483,DDD,2013J,79.125
342697,DDD,2013J,46.0
342949,DDD,2013J,45.05
343238,DDD,2013J,48.2375
343781,DDD,2013J,91.95
343911,DDD,2013J,50.925
346333,DDD,2013J,78.8625
348547,DDD,2013J,80.11111111111111
349710,DDD,2013J,71.0
350644,DDD,2013J,63.78947368421053
350929,DDD,2013J,86.9875
350949,DDD,2013J,75.6875
352051,DDD,2013J,61.825
352771,DDD,2013J,78.95
355510,DDD,2013J,90.3625
358504,DDD,2013J,86.6875
359855,DDD,2013J,75.09375
359943,DDD,2013J,65.3375
361243,DDD,2013J,61.575
361889,DDD,2013J,72.11111111111111
362647,DDD,2013J,65.0
363990,DDD,2013J,29.0
364239,DDD,2013J,83.8
364547,DDD,2013J,63.3875
364770,DDD,2013J,72.125
365893,DDD,2013J,51.666666666666664
365893,DDD,2014J,48.625
366267,DDD,2013J,56.333333333333336
366449,DDD,2013J,74.1375
366987,DDD,2013J,77.55555555555556
368106,DDD,2013J,42.22222222222222
369319,DDD,2013J,57.69444444444444
370294,DDD,2013J,92.77777777777777
370367,DDD,2013J,59.96
373237,DDD,2013J,35.975
373280,DDD,2013J,69.96296296296296
373280,DDD,2014J,81.18181818181819
374636,DDD,2013J,68.2375
378825,DDD,2013J,61.30555555555556
378825,EEE,2014J,81.76
379023,DDD,2013J,48.27777777777778
379124,DDD,2013J,69.64179104477611
380138,DDD,2013J,48.333333333333336
380239,DDD,2013J,72.2875
380253,DDD,2013J,63.4375
380429,DDD,2013J,89.075
380662,DDD,2013J,57.6125
381539,DDD,2013J,62.0625
382742,DDD,2013J,46.0
383694,DDD,2013J,79.425
383785,DDD,2013J,42.0
383978,DDD,2013J,41.5375
384153,DDD,2013J,41.666666666666664
384999,DDD,2013J,73.625
384999,DDD,2014J,86.9
385218,DDD,2013J,62.625
385495,DDD,2013J,83.33333333333333
385495,DDD,2014J,84.8
385937,DDD,2013J,70.825
387359,DDD,2013J,76.375
387359,DDD,2014J,75.375
388947,DDD,2013J,89.1375
389025,DDD,2013J,55.1875
389639,DDD,2013J,81.0375
390029,DDD,2013J,59.59375
390029,EEE,2013J,86.92
390556,DDD,2013J,74.8125
390556,DDD,2014J,82.85
390690,DDD,2013J,66.0375
391537,DDD,2013J,51.4625
391578,DDD,2013J,81.8125
392626,DDD,2013J,50.19444444444444
392664,DDD,2013J,52.6125
394076,DDD,2013J,70.0
394384,DDD,2013J,58.0
394951,DDD,2013J,67.0
396210,DDD,2013J,67.725
396292,DDD,2013J,68.7375
396668,DDD,2013J,69.0875
398529,DDD,2013J,56.666666666666664
398529,DDD,2014B,56.666666666666664
399203,DDD,2013J,17.0
399203,DDD,2014B,32.22222222222222
399453,DDD,2013J,62.4875
399794,DDD,2013J,54.25925925925926
399794,DDD,2014J,61.6
399843,DDD,2013J,49.0
399935,DDD,2013J,50.77777777777778
400942,DDD,2013J,38.05
401947,DDD,2013J,60.45454545454545
402433,DDD,2013J,38.46875
403052,DDD,2013J,41.625
403052,DDD,2014J,39.9
406224,DDD,2013J,66.825
407374,DDD,2013J,93.1625
408061,DDD,2013J,46.925
408239,DDD,2013J,68.45
408817,DDD,2013J,59.5
409056,DDD,2013J,80.77777777777777
410084,DDD,2013J,42.44444444444444
410767,DDD,2013J,86.625
410767,DDD,2014J,92.0
411707,DDD,2013J,79.08333333333333
412175,DDD,2013J,42.5
412618,DDD,2013J,85.15
414247,DDD,2013J,56.1875
415151,DDD,2013J,26.0
415151,DDD,2014B,73.0
415187,DDD,2013J,32.0
416243,DDD,2013J,60.02777777777778
418159,DDD,2013J,65.29166666666667
419192,DDD,2013J,75.3875
419517,DDD,2013J,92.2
421301,DDD,2013J,40.0
422276,DDD,2013J,67.09722222222223
422534,DDD,2013J,50.55
423147,DDD,2013J,55.5625
425543,DDD,2013J,41.267857142857146
426887,DDD,2013J,87.7
427248,DDD,2013J,0.0
427344,DDD,2013J,37.775
428321,DDD,2013J,24.0
429212,DDD,2013J,52.013888888888886
429854,DDD,2013J,58.4375
430356,DDD,2013J,61.625
432624,DDD,2013J,64.79166666666667
432862,DDD,2013J,44.72222222222222
432968,DDD,2013J,42.09375
433508,DDD,2013J,61.21333333333333
433748,DDD,2013J,72.2375
434159,DDD,2013J,84.625
435587,DDD,2013J,86.725
437923,DDD,2013J,49.025
438290,DDD,2013J,76.8125
438751,DDD,2013J,91.075
439568,DDD,2013J,82.2125
439713,DDD,2013J,46.40277777777778
440003,DDD,2013J,43.275
441342,DDD,2013J,62.7
441444,DDD,2013J,40.025
441885,DDD,2013J,54.69444444444444
441892,DDD,2013J,45.27777777777778
442547,DDD,2013J,45.7375
442589,DDD,2013J,65.5125
442590,DDD,2013J,50.8625
442878,DDD,2013J,52.736111111111114
443400,DDD,2013J,65.375
443438,DDD,2013J,45.5
443540,DDD,2013J,44.708333333333336
443731,DDD,2013J,55.02777777777778
444317,DDD,2013J,60.3625
444375,DDD,2013J,82.1875
444541,DDD,2013J,33.0
445109,DDD,2013J,59.8375
445386,DDD,2013J,74.675
445749,DDD,2013J,66.0
445785,DDD,2013J,31.666666666666668
445930,DDD,2013J,81.1375
446246,DDD,2013J,94.075
446279,DDD,2013J,80.8
446448,DDD,2013J,78.22222222222223
447059,DDD,2013J,71.45
464924,DDD,2013J,80.075
465441,DDD,2013J,71.61111111111111
465629,DDD,2013J,50.625
465629,DDD,2014J,62.885714285714286
466539,DDD,2013J,79.9
466880,DDD,2013J,69.0375
467776,DDD,2013J,18.0
468927,DDD,2013J,67.9125
469389,DDD,2013J,38.44444444444444
469553,DDD,2013J,75.7375
470403,DDD,2013J,35.15
471373,DDD,2013J,94.2
472000,DDD,2013J,53.425
473104,DDD,2013J,49.0125
473340,DDD,2013J,46.06944444444444
473378,DDD,2013J,83.79166666666667
474246,DDD,2013J,86.8125
474246,DDD,2014J,70.0
474385,DDD,2013J,71.33333333333333
474508,DDD,2013J,64.22222222222223
474902,DDD,2013J,50.0375
476144,DDD,2013J,46.45
476170,DDD,2013J,53.55555555555556
476355,DDD,2013J,46.44444444444444
476822,DDD,2013J,44.7125
477120,DDD,2013J,74.27777777777777
477128,DDD,2013J,84.59722222222223
477161,DDD,2013J,48.3375
477348,DDD,2013J,86.45
478238,DDD,2013J,89.45833333333333
478244,DDD,2013J,57.6
478289,DDD,2013J,66.25
479141,DDD,2013J,76.45
479457,DDD,2013J,89.9375
479848,DDD,2013J,98.075
479977,DDD,2013J,70.5
480716,DDD,2013J,52.475
480938,DDD,2013J,58.0625
481538,DDD,2013J,68.9375
481667,DDD,2013J,52.833333333333336
481863,DDD,2013J,80.0
481863,DDD,2014B,73.4375
482083,DDD,2013J,73.125
482173,DDD,2013J,94.0
482173,DDD,2014J,89.45714285714286
483362,DDD,2013J,46.8
483934,DDD,2013J,40.95
484355,DDD,2013J,32.5625
484423,DDD,2013J,84.3375
484436,DDD,2013J,54.2125
485195,DDD,2013J,53.3375
485506,DDD,2013J,57.8125
485519,DDD,2013J,71.8875
485734,DDD,2013J,44.8375
485791,DDD,2013J,58.125
486533,DDD,2013J,79.3625
486890,DDD,2013J,57.825
487293,DDD,2013J,48.925
487556,DDD,2013J,71.9375
487556,DDD,2014J,58.05
488575,DDD,2013J,69.9375
488575,DDD,2014J,85.1
488680,DDD,2013J,89.2625
489084,DDD,2013J,72.44444444444444
489209,DDD,2013J,62.0
489410,DDD,2013J,77.15277777777777
489990,DDD,2013J,47.09722222222222
490530,DDD,2013J,61.0
490738,DDD,2013J,12.333333333333334
491081,DDD,2013J,47.0
491110,DDD,2013J,87.11111111111111
491874,DDD,2013J,87.66666666666667
491875,DDD,2013J,55.0
492552,DDD,2013J,60.0
492635,DDD,2013J,61.8875
492740,DDD,2013J,71.125
493207,DDD,2013J,66.0
493207,DDD,2014J,43.3
493404,DDD,2013J,63.80597014925373
493725,DDD,2013J,45.5
493876,DDD,2013J,30.0
493876,DDD,2014J,41.333333333333336
493876,EEE,2013J,76.32
494389,DDD,2013J,89.0
494667,DDD,2013J,75.875
494722,DDD,2013J,82.20833333333333
494728,DDD,2013J,25.875
496185,DDD,2013J,47.0
496315,DDD,2013J,54.958333333333336
497229,DDD,2013J,69.0
497590,DDD,2013J,60.2875
497809,DDD,2013J,26.0
497994,DDD,2013J,79.0625
498793,DDD,2013J,44.0
498793,DDD,2014B,63.588235294117645
498821,DDD,2013J,85.69444444444444
499392,DDD,2013J,37.0
499469,DDD,2013J,86.0
500283,DDD,2013J,54.4875
500581,DDD,2013J,93.275
500707,DDD,2013J,54.791666666666664
500707,DDD,2014J,75.0
501203,DDD,2013J,76.79166666666667
501488,DDD,2013J,72.8125
501723,DDD,2013J,71.77777777777777
501723,DDD,2014B,64.0
502051,DDD,2013J,52.0
502466,DDD,2013J,19.0
502477,DDD,2013J,85.55
502638,DDD,2013J,47.975
503023,DDD,2013J,71.275
503783,DDD,2013J,65.9
503838,DDD,2013J,47.675
504034,DDD,2013J,62.0
504034,DDD,2014J,62.0
504234,DDD,2013J,51.52777777777778
504368,DDD,2013J,52.666666666666664
504429,DDD,2013J,73.9375
504596,DDD,2013J,96.20833333333333
504602,DDD,2013J,54.0
504862,DDD,2013J,51.0
505142,DDD,2013J,48.44444444444444
505209,DDD,2013J,58.0
505561,DDD,2013J,81.66666666666667
505561,DDD,2014B,58.5
505856,DDD,2013J,74.725
506476,DDD,2013J,73.0
506582,DDD,2013J,91.35
507113,DDD,2013J,85.4125
507115,DDD,2013J,85.0
507285,DDD,2013J,75.45
507478,DDD,2013J,61.3125
507478,DDD,2014J,56.4
508246,DDD,2013J,59.6625
508601,DDD,2013J,35.0
508615,DDD,2013J,62.111111111111114
508615,DDD,2014J,38.375
508785,DDD,2013J,64.0
509279,DDD,2013J,76.175
509327,DDD,2013J,54.975
509501,DDD,2013J,62.77777777777778
509610,DDD,2013J,71.3375
509929,DDD,2013J,67.9375
510182,DDD,2013J,69.625
510864,DDD,2013J,51.4625
510873,DDD,2013J,57.5125
511282,DDD,2013J,74.6625
511453,DDD,2013J,62.025
512525,DDD,2013J,53.0
512706,DDD,2013J,46.375
513007,DDD,2013J,27.727272727272727
513204,DDD,2013J,46.375
513349,DDD,2013J,90.25
513356,DDD,2013J,44.833333333333336
513482,DDD,2013J,84.0
513499,DDD,2013J,65.65277777777777
513853,DDD,2013J,67.3875
513954,DDD,2013J,67.5
514125,DDD,2013J,67.0625
515056,DDD,2013J,68.3125
515247,DDD,2013J,62.55555555555556
515520,DDD,2013J,57.736111111111114
516343,DDD,2013J,56.625
516653,DDD,2013J,32.3125
516946,DDD,2013J,56.9375
517093,DDD,2013J,85.25
518731,DDD,2013J,48.388888888888886
518951,DDD,2013J,55.28125
519100,DDD,2013J,61.25
519211,DDD,2013J,36.791666666666664
519358,DDD,2013J,62.666666666666664
519552,DDD,2013J,51.125
519961,DDD,2013J,47.5
520150,DDD,2013J,80.55
520891,DDD,2013J,75.5
522363,DDD,2013J,92.0
522363,DDD,2014B,58.625
522473,DDD,2013J,62.0375
522777,DDD,2013J,72.22222222222223
523047,DDD,2013J,40.0
523248,DDD,2013J,57.3875
523275,DDD,2013J,68.88888888888889
523583,DDD,2013J,69.11111111111111
523583,DDD,2014B,69.11111111111111
524575,DDD,2013J,83.775
524711,DDD,2013J,58.69444444444444
524791,DDD,2013J,48.75
525189,DDD,2013J,47.44444444444444
525456,DDD,2013J,49.1375
525472,DDD,2013J,89.325
525800,DDD,2013J,62.0
526098,DDD,2013J,92.5
526158,DDD,2013J,61.1625
526242,DDD,2013J,83.6875
526679,DDD,2013J,65.625
527427,DDD,2013J,60.22222222222222
527574,DDD,2013J,87.375
527751,DDD,2013J,39.5625
527954,DDD,2013J,45.325
528467,DDD,2013J,79.475
528551,DDD,2013J,83.75
528971,DDD,2013J,41.47222222222222
529226,DDD,2013J,48.6625
529522,DDD,2013J,52.0625
529868,DDD,2013J,75.225
530519,DDD,2013J,63.0
530967,DDD,2013J,55.0875
531234,DDD,2013J,81.0
531234,DDD,2014B,70.825
531402,DDD,2013J,87.9625
532116,DDD,2013J,72.275
532144,DDD,2013J,58.3375
532683,DDD,2013J,17.1875
532863,DDD,2013J,78.0
532941,DDD,2013J,44.8125
533988,DDD,2013J,60.775
535220,DDD,2013J,16.88888888888889
535220,DDD,2014J,39.125
535351,DDD,2013J,71.0
535632,DDD,2013J,48.93055555555556
535794,DDD,2013J,36.075
536199,DDD,2013J,56.8875
536979,DDD,2013J,55.475
537747,DDD,2013J,80.9375
537962,DDD,2013J,72.575
538863,DDD,2013J,86.8125
538903,DDD,2013J,53.27777777777778
539872,DDD,2013J,83.0
539872,DDD,2014B,77.44444444444444
540806,DDD,2013J,59.15277777777778
540947,DDD,2013J,54.65277777777778
541108,DDD,2013J,52.475
542180,DDD,2013J,60.888888888888886
542558,DDD,2013J,80.95833333333333
543481,DDD,2013J,45.083333333333336
543648,DDD,2013J,43.15
543723,DDD,2013J,67.35
543825,DDD,2013J,51.925
544031,DDD,2013J,77.55555555555556
544499,DDD,2013J,51.0
544499,DDD,2014B,89.0
544576,DDD,2013J,64.7875
544649,DDD,2013J,67.0
544649,DDD,2014J,72.2
544982,DDD,2013J,49.8375
545093,DDD,2013J,84.6
545179,DDD,2013J,81.25
545211,DDD,2013J,64.075
545769,DDD,2013J,51.025
545991,DDD,2013J,84.0
546722,DDD,2013J,81.925
546809,DDD,2013J,20.0
546852,DDD,2013J,82.55
547378,DDD,2013J,57.0
547448,DDD,2013J,86.0875
547584,DDD,2013J,80.63636363636364
547737,DDD,2013J,63.25
548027,DDD,2013J,61.65277777777778
548301,DDD,2013J,68.35
548825,DDD,2013J,38.55
549032,DDD,2013J,76.55
549337,DDD,2013J,37.888888888888886
549601,DDD,2013J,96.91666666666667
550331,DDD,2013J,63.0
550380,DDD,2013J,57.77777777777778
550380,DDD,2014J,54.733333333333334
551126,DDD,2013J,59.7375
551456,DDD,2013J,65.33333333333333
551760,DDD,2013J,35.8
552282,DDD,2013J,42.4875
552313,DDD,2013J,79.2625
552537,DDD,2013J,67.875
552747,DDD,2013J,82.5375
552898,DDD,2013J,59.975
553301,DDD,2013J,85.9875
553832,DDD,2013J,64.0
554283,DDD,2013J,55.5125
554356,DDD,2013J,86.775
555239,DDD,2013J,92.825
555316,DDD,2013J,21.583333333333332
555644,DDD,2013J,41.0
555791,DDD,2013J,46.8375
556539,DDD,2013J,75.3125
556751,DDD,2013J,42.71875
557247,DDD,2013J,0.0
557474,DDD,2013J,29.65
557474,DDD,2014J,59.333333333333336
558021,DDD,2013J,67.8125
558140,DDD,2013J,78.41666666666667
558765,DDD,2013J,83.91666666666667
34653,DDD,2013J,48.2
258010,DDD,2013J,52.05263157894737
468657,DDD,2013J,43.0
469465,DDD,2013J,53.1578947368421
496154,DDD,2013J,42.0
496154,DDD,2014J,57.6
551774,DDD,2013J,34.5
573689,DDD,2013J,59.85294117647059
584591,DDD,2013J,69.0
584591,DDD,2014J,61.857142857142854
444847,DDD,2013J,38.0
477412,DDD,2013J,73.75
245946,DDD,2013J,84.0
24213,DDD,2014B,68.2
31269,DDD,2014B,57.22222222222222
35502,DDD,2014B,66.0
39660,DDD,2014B,58.0
46753,DDD,2014B,46.59722222222222
50476,DDD,2014B,87.04166666666667
51030,DDD,2014B,76.625
53632,DDD,2014J,87.26666666666667
53632,DDD,2014B,85.875
54810,DDD,2014J,57.95
54810,DDD,2014B,85.55555555555556
58617,DDD,2014B,38.025
